symbol,company,sector_logic,peer_group,financial_subtype,retrieval_date,source_version,source_hash,period_end,revenue,gross_profit,operating_income,net_income,pre_tax_income,interest_expense,eps,equity,assets,liabilities,current_assets,current_liabilities,cash,debt,retained_earnings,ordinary_shares,bvps,cfo,capex,fcf,ttm_revenue,ttm_gross_profit,ttm_operating_income,ttm_net_income,ttm_eps,ttm_interest_expense,ttm_cfo,ttm_capex,ttm_fcf,gross_margin,operating_margin,net_margin,roe,roa,roic,cfo_net_income,net_debt,net_debt_equity,debt_equity,current_ratio,revenue_yoy,eps_yoy,fcf_yoy,operating_margin_change,equity_yoy,announcement_date,available_date,availability_method,timestamp_confidence
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2018-09-30,115612782000.0,39428428000.0,7606387000.0,7449414000.0,9199663000.0,,0.89,103530945000.0,399380597000.0,233727888000.0,165863124000.0,154604704000.0,72812840000.0,73319777000.0,47027185000.0,56820154000.0,,21039205000.0,3647076000.0,17392129000.0,425082373000.0,142585034000.0,25339252000.0,60147233000.0,7.000000000000001,,52806169000.0,14680561000.0,38125608000.0,0.33542918515701425,0.05961021582986223,0.14149547668964388,0.6032931925301604,0.1584565693899671,0.16995578327836236,0.8779484336378367,506937000.0,0.004896478053011107,0.7081919033966125,1.0728206820925708,0.06416038168286797,1.4475524475524475,0.06961189740710005,0.002175766865982476,0.07996138211013193,,2018-11-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2018-12-31,101186962000.0,32665119000.0,4532905000.0,4315144000.0,5814860000.0,,0.46,106354513000.0,407150086000.0,236849252000.0,171566867000.0,146567709000.0,80060950000.0,86413070000.0,49472225000.0,56820154000.0,,8385874000.0,2518185000.0,5867689000.0,431445520000.0,145284867000.0,26986409000.0,26945173000.0,3.0700000000000007,,43096879000.0,12719757000.0,30377122000.0,0.33673977423615387,0.06254882192310167,0.06245324554534719,0.2380002472289534,0.06557554479372334,0.16584057105567085,1.5994285507092494,6352120000.0,0.059725909327420834,0.8125002650334171,1.1705638859375225,0.07898887541539978,-0.5626780626780625,-0.04592134820379723,0.0066366983904995736,-0.11426801871962367,,2019-03-31,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2019-03-31,107791643000.0,37102312000.0,7515278000.0,7824113000.0,9691616000.0,,0.93,113472172000.0,466280316000.0,283553662000.0,166175745000.0,155742454000.0,71691913000.0,77532777000.0,54752477000.0,56820154000.0,,9217523000.0,3142453000.0,6075070000.0,434949066000.0,146958124000.0,27488321000.0,28238024000.0,3.250000000000001,,52241869000.0,12786593000.0,39455276000.0,0.3378743294048136,0.06319894247111683,0.06492259946593379,0.23721314758003334,0.06430012128741817,0.19646039966781387,1.8500539910299671,5840864000.0,0.051473977249681974,0.6832756933567817,1.066990667811103,0.06596165003630161,-0.5343839541547277,0.13564356532537025,0.004960236096818393,-0.08937615226681095,,2019-05-30,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2019-06-30,114480012000.0,40487786000.0,9465559000.0,8573714000.0,11152949000.0,,1.02,104615582000.0,470561205000.0,301929243000.0,172346306000.0,166713011000.0,76247559000.0,85101710000.0,46319342000.0,56820154000.0,,14860747000.0,2894691000.0,11966056000.0,439071399000.0,149683645000.0,29120129000.0,28162385000.0,3.300000000000001,,53503349000.0,12202405000.0,41300944000.0,0.3409095772143428,0.0663220812522111,0.06414078681540357,0.27500672750007954,0.06340541444127482,0.24157676656019414,1.8998159779436294,8854151000.0,0.08463510722523152,0.8134706931133834,1.0337903740458505,0.04968570707005093,-0.5365168539325842,0.31140094491105197,0.005886744145765309,0.04410151893844305,,2019-08-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2019-09-30,121082100000.0,42687702000.0,8574210000.0,7646656000.0,9962788000.0,,0.91,106983474000.0,471245746000.0,299601118000.0,172443773000.0,161295197000.0,78965795000.0,94846971000.0,51477931000.0,56820154000.0,,24590476000.0,3988109000.0,20602367000.0,444540717000.0,152942919000.0,30087952000.0,28359627000.0,3.320000000000001,,57054620000.0,12543438000.0,44511182000.0,0.3440470426019491,0.06768323091538092,0.06379534183367054,0.26943168201699286,0.06514764279306903,0.2053710442235735,2.011825472880867,15881176000.0,0.14844513275012924,0.8865572172389915,1.0691190823245655,0.04577546667643162,-0.5257142857142856,0.1674877945553026,0.008073015085518692,0.033347797607758745,,2019-11-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2019-12-31,104623948000.0,33685305000.0,4072593000.0,4439071000.0,5589917000.0,,0.5,108416344000.0,477455273000.0,303449968000.0,162827597000.0,152367805000.0,74706801000.0,89514525000.0,54692940000.0,56820154000.0,,10202545000.0,3259409000.0,6943136000.0,447977703000.0,153963105000.0,29627640000.0,28483554000.0,3.360000000000001,,58871291000.0,13284662000.0,45586629000.0,0.3436847503099948,0.06613641661535999,0.06358252611514462,0.26524598726167026,0.06439833019370167,0.19654769866115407,2.0668520157280934,14807724000.0,0.13658202678371076,0.825655262826424,1.0686483079545577,0.038318124151573096,0.09446254071661242,0.500689532076146,0.0035875946922583196,0.019386398769932756,,2020-03-30,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2020-03-31,108290637000.0,37121234000.0,7204701000.0,6633906000.0,8906222000.0,,0.79,111783535000.0,473168664000.0,294070722000.0,161729790000.0,148204135000.0,77347013000.0,82368768000.0,59164268000.0,56820154000.0,,9900996000.0,3628049000.0,6272947000.0,448476697000.0,153982027000.0,29317063000.0,27293347000.0,3.220000000000001,,59554764000.0,13770258000.0,45784506000.0,0.3433445439418227,0.0653703151046887,0.060857893358949706,0.2423321243532356,0.05810501172719353,0.1903192443186402,2.182024945493127,5021755000.0,0.04492392372454494,0.7368595741761074,1.0912636816779775,0.031101643979619453,-0.009230769230769154,0.16041530161897732,0.0021713726335718664,-0.01488150768806995,,2020-05-30,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2020-06-30,110446905000.0,38794550000.0,8484843000.0,8918421000.0,10861209000.0,,1.12,102984735000.0,487508578000.0,322768864000.0,172753787000.0,183718451000.0,84769967000.0,79290702000.0,51341769000.0,56820154000.0,,17132704000.0,2899660000.0,14233044000.0,444443590000.0,152288791000.0,28336347000.0,27638054000.0,3.320000000000001,,61826721000.0,13775227000.0,48051494000.0,0.342650438495468,0.06375690332264664,0.06218574105208717,0.266262156044781,0.057695283768280585,0.21019749604970814,2.237014263015768,-5479265000.0,-0.053204632706002494,0.7699267469105979,0.9403181120877184,0.012235347171861699,0.0060606060606061,0.1634478378992983,-0.002565177929564469,-0.015588949263791285,,2020-08-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2020-09-30,122074422000.0,43117596000.0,9920781000.0,10179361000.0,12672816000.0,,1.26,110527304000.0,491359925000.0,315831808000.0,172962460000.0,174744847000.0,81381462000.0,77797774000.0,58582970000.0,56820154000.0,,23302877000.0,3664274000.0,19638603000.0,445435912000.0,152718685000.0,29682918000.0,30170759000.0,3.670000000000001,,60539122000.0,13451392000.0,47087730000.0,0.3428522058634554,0.06663790951817104,0.0677331085958781,0.27741851946297574,0.06268560410340654,0.20494106073201887,2.0065495203484938,-3583688000.0,-0.03242355391207226,0.7038783285621443,0.9898000597408174,0.002013752544516745,0.10542168674698771,0.05788540955843402,-0.001045321397209878,0.03312502265536832,,2020-11-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2020-12-31,106508015000.0,34996876000.0,4173566000.0,5068977000.0,5997774000.0,,0.62,114444019000.0,495338492000.0,314739899000.0,168053800000.0,162339539000.0,81978785000.0,79662166000.0,62057606000.0,56820154000.0,,11383909000.0,4395234000.0,6988675000.0,447319979000.0,154030256000.0,29783891000.0,30800665000.0,3.790000000000001,,61720486000.0,14587217000.0,47133269000.0,0.3443402111042306,0.06658296610534357,0.06885600117583839,0.2764122303794327,0.0633241414741181,0.20281197367936266,2.003868617771727,-2316619000.0,-0.020242377192293465,0.6960797663004128,1.035199440846016,-0.0014682070013649628,0.12797619047619024,0.033927492203909226,0.0004465494899835859,0.05559747522938063,,2021-03-31,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2021-03-31,115462004000.0,39139935000.0,7425912000.0,7798508000.0,9505956000.0,,0.95,119495725000.0,499078510000.0,311549485000.0,167921093000.0,162765664000.0,78943938000.0,81579152000.0,67450088000.0,56820154000.0,,1291040000.0,3686555000.0,-2395515000.0,454491346000.0,156048957000.0,30005102000.0,31965267000.0,3.950000000000001,,53110530000.0,14645723000.0,38464807000.0,0.3433485772026119,0.0660190832324451,0.07033195963207625,0.27642138771976354,0.06575543309318994,0.2056537344273809,1.6615074730957198,2635214000.0,0.02205278891776254,0.6826951508097884,1.0316739346205106,0.013411285447457733,0.22670807453416142,-0.15987283995157664,0.0006487681277563967,0.06899218207762003,,2021-05-30,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2021-06-30,117335856000.0,39755805000.0,6879471000.0,7542483000.0,9527983000.0,,0.95,107798901000.0,508962841000.0,340578560000.0,180161583000.0,190920026000.0,86347951000.0,86104339000.0,57483158000.0,56820154000.0,,15930531000.0,2916223000.0,13014308000.0,461380297000.0,157010212000.0,28399730000.0,30589329000.0,3.7800000000000007,,51908357000.0,14662286000.0,37246071000.0,0.34030541187154334,0.06155384220926105,0.06629959969877083,0.29024386883619374,0.061395296275928615,0.22471811169019273,1.6969433033330021,-243612000.0,-0.0022598746159759086,0.7987496922626326,0.9436494786565763,0.038107664011983955,0.1385542168674696,-0.22487173863938548,-0.002203061113385585,0.046746403726727115,,2021-08-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2021-09-30,124920576000.0,40866345000.0,8846053000.0,8195299000.0,10268834000.0,,1.01,112659306000.0,504770873000.0,329441246000.0,180694965000.0,175669344000.0,81071606000.0,79914933000.0,63185311000.0,56820154000.0,,17037206000.0,3636106000.0,13401100000.0,464226451000.0,154758961000.0,27325002000.0,28605267000.0,3.5300000000000007,,45642686000.0,14634118000.0,31008568000.0,0.33336954554534853,0.05886136376145443,0.06161920963008633,0.2563349745757597,0.057432752922473136,0.20272633876666138,1.5956042640678725,-1156673000.0,-0.010266999159394786,0.7093504818856242,1.0286084121769135,0.04218460724379125,-0.038147138964577665,-0.34147243878607014,-0.007776545756716616,0.019289369439428272,,2021-11-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2021-12-31,115783233000.0,36343789000.0,5240581000.0,5260105000.0,6964955000.0,,0.6,116586199000.0,514039630000.0,333045885000.0,187570349000.0,176162257000.0,80837880000.0,84886290000.0,67026848000.0,56820154000.0,,22094149000.0,4055269000.0,18038880000.0,473501669000.0,156105874000.0,28392017000.0,28796395000.0,3.510000000000001,,56352926000.0,14294153000.0,42058773000.0,0.32968389389140673,0.059961809765025346,0.06081582576216854,0.24928682705913388,0.05705769596619016,0.1937010242764029,1.9569437771637734,4048410000.0,0.03472460749835407,0.7280989579221122,1.0647590022645996,0.0585301154187885,-0.07387862796833766,-0.10766272120866471,-0.006621156340318228,0.0187181472541611,,2022-03-31,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2022-03-31,124204308000.0,40531790000.0,7956322000.0,6442727000.0,8537871000.0,,0.75,124286508000.0,520702807000.0,328241902000.0,184596620000.0,165243860000.0,82116368000.0,93836349000.0,71322797000.0,56820154000.0,,2079133000.0,4921104000.0,-2841971000.0,482243973000.0,157497729000.0,28922427000.0,27440614000.0,3.310000000000001,,57141019000.0,15528702000.0,41612317000.0,0.32659346268284,0.05997467800390737,0.05690193249963126,0.2251239859633249,0.05381666351904739,0.17419563258378984,2.082352056699606,11719981000.0,0.09429809549400164,0.7550002853085228,1.1171163636579295,0.061063048271990716,-0.16202531645569618,0.08182830606689384,-0.006044405228537726,0.04009166855132262,,2022-05-30,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2022-06-30,130531027000.0,41824454000.0,7120269000.0,7461948000.0,9625487000.0,,0.85,113458199000.0,537538324000.0,362822522000.0,206662915000.0,199695353000.0,94099295000.0,98515597000.0,60840979000.0,56820154000.0,,21110224000.0,3066084000.0,18044140000.0,495439144000.0,159566378000.0,29163225000.0,27360079000.0,3.210000000000001,,62320712000.0,15678563000.0,46642149000.0,0.3220705911763807,0.05886338484389114,0.05522389446078972,0.24731481159248675,0.05228867375412812,0.19998771824109576,2.2777972241966116,4416302000.0,0.03892448530758011,0.8682986145408496,1.0348909571270795,0.07381946568039077,-0.1507936507936507,0.252270313290226,-0.002690457365369908,0.05249866137318038,,2022-08-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2022-09-30,141761910000.0,45322126000.0,8997046000.0,8464651000.0,11368590000.0,,0.97,122563832000.0,544183680000.0,356944847000.0,200134649000.0,186763378000.0,94298795000.0,108250568000.0,66368125000.0,56820154000.0,,20993760000.0,5408320000.0,15585440000.0,512280478000.0,164022159000.0,29314218000.0,27629431000.0,3.170000000000001,,66277266000.0,17450777000.0,48826489000.0,0.3201803817322119,0.05722298478842287,0.0539341868108431,0.2349210306003145,0.052679939127925214,0.1789536739412748,2.3987922878324928,13951773000.0,0.11383270882065763,0.8832178811119418,1.071594715961927,0.10351419419657315,-0.1019830028328611,0.574612829589551,-0.001638378973031554,0.08791573773763517,,2022-11-29,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2022-12-31,128334419000.0,39971594000.0,4942966000.0,4156591000.0,5809870000.0,,0.45,125703079000.0,551399914000.0,359204960000.0,210083117000.0,188129582000.0,96986253000.0,101419647000.0,70351317000.0,56820154000.0,,18589251000.0,4551755000.0,14037496000.0,524831664000.0,167649964000.0,29016603000.0,26525917000.0,3.020000000000001,,62772368000.0,17947263000.0,44825105000.0,0.3194356886211042,0.05528744736712379,0.05054176190101213,0.21896071686671995,0.049793378046422504,0.17369232558005648,2.3664542115546845,4433394000.0,0.035268778102086104,0.8068191153853916,1.1166936893529058,0.10840509835668599,-0.13960113960113962,0.0657730076909282,-0.004674362397901553,0.0781986210906489,,2023-03-31,AVAILABLE_DATE_PROXY,conservative_proxy
1216,統一,GENERAL,CONSUMER_STAPLES,,2026-09-04T03:11:33.835455+00:00,FinMind API v4 normalized-contract-0.1.1,8437ec5eb9a769c809274de53a1d3800e88ad611c262a459f4226575cce847ee,2023-03-31,131403552000.0,42684248000.0,6781964000.0,7707539000.0,10313351000.0,,0.88,130301139000.0,547543360000.0,348592098000.0,202714615000.0,181296695000.0,93916847000.0,95498128000.0,75361785000.0,56820154000.0,,2971311000.0,6101275000.0,-3129964000.0,532030908000.0,169802422000.0,27842245000.0,27790729000.0,3.150000000000001,,63664546000.0,19127434000.0,44537112000.0,0.3191589425477514,0.05233200662093865,0.0522351776600167,0.2183195400678651,0.05203057096482893,0.15563350506646254,2.290855558341057,1581281000.0,0.012135588469414683,0.7329032480675399,1.1181373990298058,0.10324013940553689,-0.048338368580060465,0.07028676148939272,-0.007642671382968723,0.048393273709162354,,2023-05-30,AVAILABLE_DATE_PROXY,conservative_proxy
