dimension,bucket,horizon,observations,unique_issuers,support_status,support_min_observations,support_min_issuers,uncertainty_contract,mean_return,median_return,positive_return_rate,mean_excess_return,median_excess_return,outperform_0050_rate,standard_deviation,p25_return,p75_return,issuer_cluster_mean_return_se,issuer_cluster_mean_return_ci95_low,issuer_cluster_mean_return_ci95_high,time_cluster_mean_return_se,time_cluster_mean_return_ci95_low,time_cluster_mean_return_ci95_high,issuer_cluster_mean_excess_se,issuer_cluster_mean_excess_ci95_low,issuer_cluster_mean_excess_ci95_high,time_cluster_mean_excess_se,time_cluster_mean_excess_ci95_low,time_cluster_mean_excess_ci95_high,issuer_cluster_median_return_ci95_low,issuer_cluster_median_return_ci95_high,time_cluster_median_return_ci95_low,time_cluster_median_return_ci95_high,issuer_cluster_median_excess_ci95_low,issuer_cluster_median_excess_ci95_high,time_cluster_median_excess_ci95_low,time_cluster_median_excess_ci95_high,quality,fundamental_state,valuation_bucket,median_return_lift_vs_all,median_excess_return_lift_vs_all,outperform_rate_lift_vs_all
STATE_X_VALUATION,STABLE × LOW,252d,87,24,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5800275054726061,0.34876498997840355,0.8390804597701149,0.28210086665750983,0.12396570713873878,0.6206896551724138,0.6952224117139413,0.04310436761549774,0.9291854725343391,0.10667565454989238,0.37094322255481704,0.7891117883903951,0.10097960265481798,0.38210748426916286,0.7779475266760493,0.11005958761087299,0.06638407494019877,0.4978176583748209,0.08977084395716804,0.10615001250146047,0.45805172081355916,0.16523310617457776,0.6419064955401276,0.15148677106498815,0.5922980322666487,-0.028964557355557474,0.2839650809488116,0.0385811701895753,0.25655424674298954,,STABLE,LOW,0.16594970556218813,0.11068841847614741,0.10527746879248545
STATE_X_VALUATION,STABLE × LOW,504d,82,23,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.1219964913731082,0.816585788941011,0.926829268292683,0.5401145095711124,0.31122590264900085,0.6707317073170732,1.1492464863640284,0.290461251560722,1.4530945836685634,0.16582555671556873,0.7969784002105935,1.4470145825356229,0.12409881921623045,0.8787628057092965,1.36523017703692,0.162573773000715,0.22146991448971104,0.8587591046525138,0.09112284047746186,0.36151374223528715,0.7187152769069376,0.5416847207264412,1.1518343362730188,0.6380687041250839,1.003303415100731,0.13239239878152823,0.5467799017195382,0.2554287769915988,0.4080239625130584,,STABLE,LOW,0.38273279149469275,0.2232663696427697,0.11435915829746535
STATE_X_VALUATION,STABLE × NORMAL,60d,158,32,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.10145033295618425,0.06843833355976381,0.7025316455696202,0.0299208042269411,0.016699013078700142,0.5379746835443038,0.22614877251105855,-0.020702711673981883,0.18127837248412854,0.020631166900495584,0.061013245831212905,0.1418874200811556,0.02619701490604514,0.050104183740335775,0.15279648217203273,0.020669189399906068,-0.010590806996874792,0.07043241545075699,0.02098216654667774,-0.011204242204547271,0.07104585065842947,0.05107719054665243,0.09406601478905241,0.043395212122423865,0.09374996383884504,-0.0320420146035483,0.05476772828772436,-0.03298416942209195,0.052263271816512136,,STABLE,NORMAL,0.016305582925919326,0.012606347823173714,0.026362208428179046
STATE_X_VALUATION,STABLE × NORMAL,120d,152,32,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.1728239484583994,0.10693960075852649,0.756578947368421,0.036990559252745955,-0.004025458041005625,0.4934210526315789,0.32195859990709985,0.006270735499923463,0.272350733995786,0.037482658088978785,0.099357938604001,0.24628995831279782,0.03576941656771529,0.10271589198567745,0.24293200493112138,0.041394319983092356,-0.04414230791411507,0.11812342641960698,0.03360466818254565,-0.028874590385043516,0.10285570889053543,0.06271779851508752,0.17507552152681793,0.056910660061094465,0.16122339673244035,-0.06169745503093014,0.0951246176743128,-0.054415175620605494,0.06851544736865756,,STABLE,NORMAL,0.028895459930610712,-0.0038157938520476664,-0.004526963784289739
STATE_X_VALUATION,STABLE × NORMAL,252d,143,32,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5206144854444801,0.21682349020907776,0.8391608391608392,0.20018932166084702,0.025003095293436806,0.5384615384615384,0.9567531780312724,0.06553093313623048,0.6000305564594922,0.0961594718420838,0.33214192063399584,0.7090870502549643,0.12295778075852071,0.2796172351577795,0.7616117357311807,0.10312955424331643,-0.0019446046560532004,0.4023232479777472,0.06874352568892234,0.06545201131055925,0.3349266320111348,0.1196072245363492,0.330008345289011,0.16458751057284166,0.2807395522647838,-0.09058293037251608,0.12568065381756366,-0.07772839443779733,0.10849671250302706,,STABLE,NORMAL,0.034008205792862345,0.011725806630845437,0.023049352081610075
STATE_X_VALUATION,STABLE × NORMAL,504d,117,32,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.112661890452976,0.5498625557594539,0.9316239316239316,0.5749499153005823,0.16947858935012305,0.5982905982905983,1.2704193534303605,0.2180138058301644,1.6286865351833835,0.20104865407303357,0.7186065284698302,1.5067172524361216,0.1036361038652823,0.9095351268770226,1.3157886540289292,0.22747576417498405,0.1290974175176135,1.0208024130835511,0.1535401544630433,0.27401121255301736,0.8758886180481471,0.282138691096066,1.1047236766108681,0.36594804816592746,0.7683362692592712,-0.13112917452329928,0.6666397487107965,-0.07499087660149106,0.39764946178530824,,STABLE,NORMAL,0.11600955831313564,0.0815190563438919,0.04191804927099041
STATE_X_VALUATION,STABLE × HIGH,60d,72,26,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.10524498056939614,0.052362061726714426,0.5972222222222222,0.02088954119190274,-0.015216130213342616,0.4583333333333333,0.27064120942329783,-0.08313419942230055,0.18262207173400735,0.039702211049947284,0.027428646911499474,0.18306131422729283,0.042614634837592355,0.02172029628771513,0.18876966485107716,0.03343156075272194,-0.04463631788343225,0.08641540026723774,0.018562560195981664,-0.015493076792221318,0.0572721591760268,-0.017789948619584828,0.11278100125360813,-0.017789948619584828,0.10794302757831598,-0.0410919882746013,0.021542322190181117,-0.04707314137624097,0.013579639553528589,,STABLE,HIGH,0.00022931109286994378,-0.019308795468869044,-0.05327914178279142
STATE_X_VALUATION,STABLE × HIGH,120d,60,23,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.2845969953469394,0.04062340087869387,0.55,0.1358785477265754,-0.002771482787921886,0.5,0.6903073173443406,-0.08232676813871864,0.34184161436706184,0.10913061574531313,0.07070098848612566,0.4984930022077531,0.13185040000192183,0.0261702113431726,0.5430237793507062,0.0824903234771334,-0.02580248628860607,0.2975595817417569,0.08016681178709498,-0.021248403376130764,0.29300549882928156,-0.0620646958527824,0.12238851073032407,-0.06625741063279382,0.12972037752466573,-0.08946743514665335,0.09271210579469584,-0.08880783525828839,0.08655569091341775,,STABLE,HIGH,-0.037420739949221904,-0.0025618185989639275,0.002051983584131334
STATE_X_VALUATION,STABLE × HIGH,252d,48,22,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5780872144353729,0.06296294726708596,0.625,0.2968149684446355,-0.012446461396223463,0.4791666666666667,1.2073446556412037,-0.05277980940810273,0.4858419827249882,0.21835465737768459,0.15011208597511116,1.0060623428956346,0.3040884013325042,-0.01792605217633525,1.174100481047081,0.17041119458751935,-0.037190972946902434,0.6308209098361734,0.18174281689461655,-0.0594009526688129,0.6530308895580839,-0.021261851489248473,0.2486340029611888,-0.02125084394197166,0.25861961514827514,-0.09685605141760278,0.131080437252445,-0.09685605141760278,0.09041877865781171,,STABLE,HIGH,-0.11985233714912946,-0.02572375005881483,-0.036245519713261676
STATE_X_VALUATION,STABLE × HIGH,504d,38,18,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.6817277475137453,0.10840675624515139,0.7368421052631579,0.23765593868218823,-0.01436150313606821,0.47368421052631576,1.1083386139172675,0.002477916866750196,0.8699746529238926,0.34106019423379047,0.01324976681551604,1.3502057282119746,0.22229787133066287,0.24602391970564613,1.1174315753218445,0.2531662797171827,-0.25854996956348986,0.7338618469278663,0.15228574777785847,-0.06082412696241438,0.5361360043267909,0.05852327514338708,0.8758283304064556,0.07157718609278085,0.6496082361971107,-0.2588977060451074,0.3868347869559101,-0.28426949131292134,0.29826283588984337,,STABLE,HIGH,-0.32544624120116683,-0.10232103614229937,-0.0826883384932921
